ANALS_TRGET_YEAR,ANALS_TRGET_MT,ONE_AREA_NM,TWO_AREA_NM,SETLER_BASE_MNURI_SETLE_FQ_CO,MRHST_BASE_MNURI_SETLE_FQ_CO,ALL_LON_FQ_CO,AGE_SEVEN_BELOW_LON_FQ_CO,AGE_THIRTEEN_BELOW_LON_FQ_CO,AGE_NINETEEN_BELOW_LON_FQ_CO,N20S_LON_FQ_CO,N30S_LON_FQ_CO,N40S_LON_FQ_CO,N50S_LON_FQ_CO,N60S_LON_FQ_CO,N70S_ABOVE_LON_FQ_CO
2019,12,경상북도,의성군,308,171,624,26,69,35,46,139,96,85,56,26
2019,02,경상북도,칠곡군,501,338,16512,1370,3759,1213,771,3395,4417,1100,361,126
2019,03,경상북도,칠곡군,1288,874,18299,1654,4347,1066,693,4096,4824,1084,364,145
2019,04,경상북도,칠곡군,817,559,16117,1596,3403,683,555,4019,4277,1107,356,113
2019,05,경상북도,칠곡군,653,419,15678,1465,3162,1135,645,3660,4105,1024,322,154
2019,06,경상북도,칠곡군,538,331,17774,1826,3692,1194,683,4110,4475,1281,366,125
2019,07,경상북도,칠곡군,517,352,20772,2014,4069,1972,768,4441,5508,1416,428,138
2019,08,경상북도,칠곡군,499,331,21860,2189,4673,1410,800,4883,5739,1515,480,150
2019,09,경상북도,칠곡군,373,267,15818,1647,3021,713,582,3760,4462,1151,360,108
2019,10,경상북도,칠곡군,466,367,14066,1486,2537,824,464,3489,3823,1013,292,128
2019,11,경상북도,칠곡군,735,580,16733,1987,3016,1006,566,3879,4623,1161,342,151
2019,12,경상북도,칠곡군,1495,1157,17558,1829,3311,1366,630,4009,4698,1163,379,159
2019,02,경상북도,포항시 남구,1714,1446,30828,1688,4644,2349,1858,5822,9452,3084,1344,277
2019,03,경상북도,포항시 남구,3365,2843,33299,2107,5296,1982,1637,6813,10184,3199,1467,337
2019,04,경상북도,포항시 남구,1993,1733,30801,2246,4624,1365,1481,6357,9492,3228,1397,343
2019,05,경상북도,포항시 남구,1823,1680,29277,1998,4143,1752,1591,6343,8677,2888,1266,321
2019,06,경상북도,포항시 남구,1498,1421,31776,2083,4421,1855,1919,6748,9424,3362,1290,329
2019,07,경상북도,포항시 남구,1415,1292,32433,2022,4210,2768,1783,6503,10101,3152,1240,234
2019,08,경상북도,포항시 남구,1177,1159,32382,2063,4708,2281,1665,6999,9677,3134,1125,296
2019,09,경상북도,포항시 남구,845,725,24668,1865,3208,1205,1239,5749,7381,2545,985,265
2019,10,경상북도,포항시 남구,880,794,23023,1907,2979,1204,1103,5178,7015,2236,906,261
2019,11,경상북도,포항시 남구,1199,1033,28061,2349,3623,1563,1545,6411,8346,2503,1085,244
2019,12,경상북도,포항시 남구,2248,1732,29176,2365,3868,1730,1882,6243,8644,2460,1219,339
2019,02,경상북도,포항시 북구,1457,1605,38341,2033,6078,2793,2614,7960,10821,3166,1917,630
2019,03,경상북도,포항시 북구,2910,2952,40393,2322,5696,2226,2612,8624,11870,3630,2211,731
2019,04,경상북도,포항시 북구,1890,1951,36680,2225,5066,1285,2307,8549,10556,3577,2106,616
2019,05,경상북도,포항시 북구,1897,1929,35859,2203,4507,2227,2243,7916,10360,3427,1958,674
2019,06,경상북도,포항시 북구,1730,1743,40809,2498,5363,2336,2771,9179,12008,3452,2114,706
2019,07,경상북도,포항시 북구,1519,1547,48142,2927,6431,3906,3548,10160,13561,4034,2383,691
2019,08,경상북도,포항시 북구,1282,1272,51589,3154,7419,3550,3570,11547,14419,4239,2507,729
2019,09,경상북도,포항시 북구,894,958,37836,2679,5027,1629,2437,9231,10425,3641,1871,558
2019,10,경상북도,포항시 북구,912,945,32872,2643,4107,1833,2347,7369,9234,2873,1656,560
2019,11,경상북도,포항시 북구,1281,1450,41672,3181,5587,2388,2621,9719,11845,3331,2059,577
2019,12,경상북도,포항시 북구,3091,3315,45243,3738,5904,3000,2940,10389,12388,3572,2243,631
2019,02,광주광역시,광산구,2219,2247,36764,2176,7322,2156,1560,7984,12676,1790,720,306
2019,03,광주광역시,광산구,4760,4999,38336,2561,6872,1492,1612,9214,13319,2059,701,360
2019,04,광주광역시,광산구,2709,2762,35655,2916,6064,1176,1473,9013,12084,1868,634,274
2019,05,광주광역시,광산구,2477,2634,34912,2627,5776,1540,1696,8791,11675,1837,636,280
2019,06,광주광역시,광산구,2134,2504,39390,3189,6848,1664,1684,9465,13437,1996,660,356
2019,07,광주광역시,광산구,2063,2404,44689,3733,7638,2446,2205,10803,14504,2190,667,413
2019,08,광주광역시,광산구,2089,2559,50826,3789,9644,2193,2008,12216,17248,2326,854,394
2019,09,광주광역시,광산구,1389,1627,39431,3758,6662,1110,1652,10381,12882,1868,670,380
2019,10,광주광역시,광산구,1327,1400,38805,3830,6701,1300,1652,9990,12511,1860,566,332
2019,11,광주광역시,광산구,1588,1895,41585,4081,6964,1446,1784,11062,13127,1930,743,323
2019,12,광주광역시,광산구,4397,4984,44828,4309,7594,1725,1836,11660,14516,2017,710,325
2019,02,광주광역시,남구,1289,601,26296,2255,4912,1349,1169,4975,7599,1748,900,565
2019,03,광주광역시,남구,3237,2748,25873,2470,4316,910,1129,5365,7818,1515,1097,418
2019,04,광주광역시,남구,1731,1008,21457,2051,3527,606,876,4579,6484,1348,890,338
2019,05,광주광역시,남구,1615,705,17789,1377,2657,739,749,3698,5599,1077,823,350
2019,06,광주광역시,남구,1357,597,26289,2183,4273,962,1070,4829,7062,1794,911,439
2019,07,광주광역시,남구,1302,552,23984,2188,3809,1215,1084,4621,7222,1510,1099,404
2019,08,광주광역시,남구,1214,534,26866,2487,4711,1191,1079,5187,8172,1578,1063,457
2019,09,광주광역시,남구,976,621,22705,2066,3818,708,910,4750,6894,1360,993,379
2019,10,광주광역시,남구,1205,967,19418,1958,2988,604,760,4125,5885,1137,888,305
2019,11,광주광역시,남구,1218,664,25211,2581,3843,985,960,5528,7311,1687,1057,345
2019,12,광주광역시,남구,2838,1481,26446,2524,3995,938,1097,5404,7174,1612,1235,368
2019,02,광주광역시,동구,692,2293,7616,639,1137,422,346,1316,2031,775,504,208
2019,03,광주광역시,동구,1806,5203,8816,734,1455,237,434,1669,2548,801,539,195
2019,04,광주광역시,동구,881,3426,9212,862,1381,167,402,1936,2575,813,520,206
2019,05,광주광역시,동구,911,3813,8356,714,1136,311,499,1699,2401,801,507,164
2019,06,광주광역시,동구,689,2933,10169,770,1282,293,474,2105,3093,804,560,203
2019,07,광주광역시,동구,776,2659,9316,1018,1318,396,490,1777,2479,857,590,215
2019,08,광주광역시,동구,801,2537,10939,1176,1828,322,510,2146,3133,871,598,159
2019,09,광주광역시,동구,473,1704,8991,986,1548,265,538,1747,2426,801,406,166
2019,10,광주광역시,동구,729,1702,6285,670,849,162,360,1290,1676,626,346,119
2019,11,광주광역시,동구,1199,2178,10200,1088,1239,233,465,2038,2671,806,527,271
2019,12,광주광역시,동구,1975,4847,14030,1514,1443,383,558,2796,3007,994,614,343
2019,02,광주광역시,북구,3280,2008,40850,2833,6829,3056,2815,6640,11147,3907,2036,1064
2019,03,광주광역시,북구,6623,4928,42512,3351,6875,2242,2733,7103,12454,4008,1984,1133
2019,04,광주광역시,북구,3587,2562,38755,3128,6300,1616,2600,6858,11680,3370,1717,882
2019,05,광주광역시,북구,3442,2588,38370,3019,5804,1963,2733,6695,11163,3347,1772,955
2019,06,광주광역시,북구,3081,2150,43458,3279,6582,2620,3393,7034,12528,3852,1771,860
2019,07,광주광역시,북구,2921,2016,44728,3387,7113,3470,3359,7241,12327,4011,2046,1055
2019,08,광주광역시,북구,2703,1736,49407,3694,8325,3416,3177,8539,13973,4061,2135,1085
2019,09,광주광역시,북구,2078,1355,39714,3624,6126,1730,2727,7374,11149,3482,1776,923
2019,10,광주광역시,북구,1991,1371,32591,2894,4605,1436,2179,6044,9381,3251,1531,749
2019,11,광주광역시,북구,2409,1678,28932,2475,4289,1740,2036,5423,8252,2657,1263,595
2019,12,광주광역시,북구,5871,3717,24894,1704,3408,1867,1521,4273,6473,2104,941,448
2019,02,광주광역시,서구,2207,1824,12577,832,1711,634,727,2840,4001,948,455,262
2019,03,광주광역시,서구,4487,3462,20373,1583,2842,556,851,5387,6657,1130,673,525
2019,04,광주광역시,서구,2387,1892,19926,1888,2645,320,896,5479,6470,1114,621,303
2019,05,광주광역시,서구,2304,1734,17842,1550,2205,467,1013,4858,5634,1091,597,235
2019,06,광주광역시,서구,1868,1401,18849,1780,2594,445,749,5355,5897,951,646,297
2019,07,광주광역시,서구,1523,1163,17064,1829,2469,402,526,5020,5245,712,521,247
2019,08,광주광역시,서구,1330,971,19613,1968,2876,437,637,5504,6426,788,608,235
2019,09,광주광역시,서구,967,680,17752,2077,2128,245,514,5333,5774,830,523,208
2019,10,광주광역시,서구,997,784,13023,1441,1610,224,538,3826,4130,589,346,220
2019,11,광주광역시,서구,1118,1190,15432,1740,1968,310,578,4620,4672,707,468,241
2019,12,광주광역시,서구,2780,2436,17243,1996,2222,382,694,5011,5296,712,591,244
2019,02,대구광역시,남구,2017,718,22948,777,2792,742,1238,3965,7117,2797,1410,497
2019,03,대구광역시,남구,3648,1415,26179,1026,2841,619,1261,4305,8312,2888,1505,491
2019,04,대구광역시,남구,2372,858,19734,777,2300,349,1013,3901,6809,2147,1321,382
2019,05,대구광역시,남구,2298,631,20097,1010,2128,521,1086,3790,6162,2227,1191,437
2019,06,대구광역시,남구,1936,480,22638,1031,3131,536,1474,4236,7321,2674,1269,472
2019,07,대구광역시,남구,1848,442,28980,1167,3533,1213,1591,4978,9025,3195,1438,709
2019,08,대구광역시,남구,1836,351,27678,1071,3771,1043,1426,5381,8662,3358,1549,484
2019,09,대구광역시,남구,1215,385,25301,1036,2920,519,1258,4017,7215,2899,1220,482
2019,10,대구광역시,남구,1514,442,27307,1058,2385,648,1177,4049,6469,2312,1212,425
2019,11,대구광역시,남구,1946,573,29891,1285,2653,1771,1354,4652,7447,2740,1422,515
2019,12,대구광역시,남구,4225,1116,41326,1321,2936,1518,1424,4828,7531,2810,1430,488
2019,02,대구광역시,달서구,4706,4632,113840,8493,25064,4901,4526,24511,34125,6903,3775,1278
2019,03,대구광역시,달서구,9447,10009,125257,10603,24128,3711,4494,29893,37447,7214,4097,1349
2019,04,대구광역시,달서구,5564,6051,126089,12813,27008,2404,4522,29748,36977,7278,3662,1214
2019,05,대구광역시,달서구,4917,5315,116385,11163,23130,3951,4137,27344,33712,6694,3426,1320
2019,06,대구광역시,달서구,4048,4057,122380,12432,25059,3181,4614,28511,36078,6545,3411,1188
2019,07,대구광역시,달서구,3854,3588,134754,12606,27208,6808,5467,30782,37529,7441,4082,1609
2019,08,대구광역시,달서구,3676,3413,134893,12844,27159,5384,4902,32019,39256,7847,3941,1206
2019,09,대구광역시,달서구,2940,2759,109059,11365,19868,2497,3819,27441,32303,6425,3488,1094
2019,10,대구광역시,달서구,3103,3308,102648,11348,17627,3134,3575,25804,30528,5840,2922,1094
2019,11,대구광역시,달서구,4393,3991,112741,11889,19515,3686,4301,28791,33033,6740,3212,1106
2019,12,대구광역시,달서구,8251,6954,119955,12726,21052,4564,4498,30263,34193,6917,3671,1389
2019,02,대구광역시,달성군,1109,825,38137,3739,6917,1291,1450,9469,11175,1895,863,178
2019,03,대구광역시,달성군,3012,2310,40550,5702,6532,903,1261,10665,11216,1910,770,232
2019,04,대구광역시,달성군,1843,1314,37591,4331,5975,526,1351,11105,10712,1715,802,332
2019,05,대구광역시,달성군,1610,1065,33509,3751,5068,1115,1317,9411,9492,1747,765,221
2019,06,대구광역시,달성군,1506,1122,37153,3807,6197,850,1545,10449,10679,1659,759,240
2019,07,대구광역시,달성군,1478,1179,46468,6336,6573,1922,1949,11946,11952,1866,910,188
2019,08,대구광역시,달성군,1381,1029,46793,7236,7456,1518,1564,12373,13199,1977,920,233
2019,09,대구광역시,달성군,996,795,33718,3735,5211,665,1290,10022,9948,1505,934,161
2019,10,대구광역시,달성군,1042,810,32144,4438,4550,739,1080,9164,8385,1374,834,133
2019,11,대구광역시,달성군,1280,1122,38603,4296,5782,930,1396,11959,10380,1657,757,185
2019,12,대구광역시,달성군,3038,2305,43038,5792,6727,1328,1529,12127,11730,1720,920,181
2019,02,대구광역시,동구,2135,1262,47630,2256,7664,1509,1294,9318,13070,2652,1109,434
2019,03,대구광역시,동구,5776,3647,50575,2577,6682,1039,1424,10626,14312,2681,1024,523
2019,04,대구광역시,동구,3523,2246,49138,3052,6764,746,1289,11436,13667,2673,972,541
2019,05,대구광역시,동구,3205,2007,48193,2751,5928,1062,1348,10275,13325,2443,976,560
2019,06,대구광역시,동구,2733,1838,50114,2782,7053,1034,1638,11280,14091,2509,997,554
2019,07,대구광역시,동구,2531,1554,56827,2870,7909,2023,1905,12538,15712,3012,1232,621
2019,08,대구광역시,동구,2437,1518,62821,3217,9334,1861,1713,14036,17508,3240,1351,634
2019,09,대구광역시,동구,1853,1216,53478,3080,6282,975,1347,11693,14466,2490,1236,486
2019,10,대구광역시,동구,1875,1272,47637,3157,5373,1046,1380,10673,12276,2466,983,478
2019,11,대구광역시,동구,2600,1995,55034,3841,6407,1136,1481,12790,14133,2552,1008,401
2019,12,대구광역시,동구,5821,4029,58611,4045,6732,1407,1585,13334,14857,2833,1171,569
2019,02,대구광역시,북구,2481,1397,65624,2977,10139,3539,3884,14696,21601,4809,2076,827
2019,03,대구광역시,북구,5979,4771,70297,3847,9636,2672,3668,17125,23716,5335,2498,969
2019,04,대구광역시,북구,3268,2359,66964,4375,8501,1946,3061,16501,22704,5260,2117,833
2019,05,대구광역시,북구,2865,1725,60890,3905,7652,2798,3268,15874,19384,4674,1939,717
2019,06,대구광역시,북구,2470,1532,64494,3850,8397,2366,3561,16356,21681,4740,2085,739
2019,07,대구광역시,북구,2150,1218,79413,5062,10377,5036,4606,19095,24899,5571,2247,907
2019,08,대구광역시,북구,2069,1212,80792,5386,11405,4075,3805,20041,26256,5516,2464,809
2019,09,대구광역시,북구,1722,1211,64235,4810,8114,1974,3194,16901,20929,4173,2190,775
2019,10,대구광역시,북구,1848,1190,55034,3767,6211,2380,2773,14231,17284,3995,1969,654
2019,11,대구광역시,북구,2702,1699,67726,4980,7806,2857,3353,18318,21514,4569,2220,789
2019,12,대구광역시,북구,5647,3275,55676,4300,6460,3260,2735,14707,17196,3896,1747,594
2019,02,대구광역시,서구,1710,765,28667,1329,4266,968,1708,7214,8704,2269,1133,583
2019,03,대구광역시,서구,3851,1758,30101,1706,4310,1007,1842,7935,8821,2454,1135,660
2019,04,대구광역시,서구,2208,989,29036,1700,3778,663,1698,7770,8514,2289,1018,634
2019,05,대구광역시,서구,2047,846,25773,1625,3221,707,1702,6754,7598,1962,997,583
2019,06,대구광역시,서구,1792,787,27821,1534,3366,826,1925,6791,8571,2157,989,584
2019,07,대구광역시,서구,1705,804,31023,1619,3646,1239,2088,7730,8511,2166,1158,616
2019,08,대구광역시,서구,1670,685,33239,2126,4068,1192,2015,8249,9389,2307,1397,726
2019,09,대구광역시,서구,1247,545,22409,1415,2212,500,1565,5759,6139,1869,1170,488
2019,10,대구광역시,서구,1242,576,18731,1068,1841,615,1385,5073,5308,1737,874,374
2019,11,대구광역시,서구,1959,907,22123,1319,2597,852,1526,5681,6458,2039,879,489
2019,12,대구광역시,서구,3825,1688,26442,1760,3121,916,1597,6888,7763,2207,970,697
2019,02,대구광역시,수성구,3169,2296,180631,11967,33329,10033,7140,33077,61262,12828,6946,2870
2019,03,대구광역시,수성구,6930,5267,184542,13854,30087,7857,6747,36784,64283,13158,7339,3184
2019,04,대구광역시,수성구,4064,3022,171032,14585,26344,5126,5846,36650,59208,12484,6817,2972
2019,05,대구광역시,수성구,3894,2847,164823,13796,23733,8356,6348,34318,55558,12307,6613,2696
2019,06,대구광역시,수성구,3450,2705,172241,14065,26536,7261,7220,36841,57387,12469,6298,2914
2019,07,대구광역시,수성구,3043,2419,185304,15346,29334,11809,8003,37490,60313,13026,6668,2640
2019,08,대구광역시,수성구,3111,2452,190683,16103,32458,9328,7241,37744,64811,13365,6398,2605
2019,09,대구광역시,수성구,2206,1568,149655,14517,23220,4888,5072,32705,50142,10755,5222,2410
2019,10,대구광역시,수성구,2223,1603,136305,12661,20405,5823,4694,29834,45845,9723,4862,1979
2019,11,대구광역시,수성구,2911,2056,160548,15712,24119,6462,6115,35020,52752,11281,5563,2430
2019,12,대구광역시,수성구,6937,4451,163652,16309,24821,8481,6166,34623,53103,10938,6063,2392
2019,02,대구광역시,중구,633,2901,3526,280,946,118,193,643,1053,231,54,8
2019,03,대구광역시,중구,1082,4501,3504,408,755,53,158,688,1130,250,44,18
2019,04,대구광역시,중구,657,3163,3312,399,608,27,111,763,1050,201,95,58
2019,05,대구광역시,중구,653,3734,2916,322,469,46,163,695,919,233,41,28
2019,06,대구광역시,중구,512,3348,3228,405,680,35,189,644,943,236,19,76
2019,07,대구광역시,중구,492,2965,3619,462,635,173,193,695,1139,200,65,57
2019,08,대구광역시,중구,486,3427,3351,403,642,118,131,647,1057,225,64,64
2019,09,대구광역시,중구,413,1799,2931,506,432,31,134,612,935,201,34,45
2019,10,대구광역시,중구,406,2035,2703,555,430,76,153,490,777,158,26,38
2019,11,대구광역시,중구,600,2985,2549,441,455,58,204,438,695,194,23,41
2019,12,대구광역시,중구,1235,5155,2763,415,382,84,202,508,820,225,43,84
2019,02,대전광역시,대덕구,1043,132,22114,813,3671,1715,1287,3341,6757,2327,818,292
2019,03,대전광역시,대덕구,2111,507,23661,985,4045,1276,1231,3642,7755,2398,864,346
2019,04,대전광역시,대덕구,1236,254,21698,897,3310,1123,1234,3787,6813,2197,842,324
2019,05,대전광역시,대덕구,1240,170,19807,795,2758,1354,1202,3344,6194,1926,824,287
2019,06,대전광역시,대덕구,1162,119,21982,808,3617,1286,1311,3656,6809,2087,879,402
2019,07,대전광역시,대덕구,1043,192,25673,903,3845,2217,1485,4259,8130,2226,842,356
2019,08,대전광역시,대덕구,1164,168,28907,1084,4511,2204,1481,4956,9152,2489,989,311
2019,09,대전광역시,대덕구,676,92,22243,1099,3215,923,1083,3863,7163,2172,814,398
2019,10,대전광역시,대덕구,770,152,18925,1036,2758,836,954,3390,6024,1759,639,269
2019,11,대전광역시,대덕구,1116,180,22060,1259,3192,1163,1063,3789,6726,2204,697,337
2019,12,대전광역시,대덕구,2283,353,25014,1594,3495,1661,1270,3961,7459,2632,806,388
2019,02,대전광역시,동구,2040,2327,32584,2451,5888,2120,1592,5053,8685,2099,1237,629
2019,03,대전광역시,동구,3790,4330,37472,3546,6961,1500,1550,6151,10047,2139,1223,671
2019,04,대전광역시,동구,2314,2545,34461,3278,6258,1089,1454,6176,8964,2038,1146,494
2019,05,대전광역시,동구,2367,3029,33998,3205,5733,1624,1591,5872,8959,1917,1146,512
2019,06,대전광역시,동구,2013,2644,35864,3472,6553,1529,1730,5946,9377,1846,1027,604
2019,07,대전광역시,동구,1980,2376,40107,3411,7272,2419,1889,6310,10253,2310,1181,636
2019,08,대전광역시,동구,2197,2887,38139,3410,6925,2072,1654,6048,10080,1789,1224,660
2019,09,대전광역시,동구,1387,1593,31221,3122,5334,1030,1216,5519,8450,1713,992,516
2019,10,대전광역시,동구,1525,1745,30721,3232,5546,961,1240,5767,7820,1592,842,463
2019,11,대전광역시,동구,2213,2496,34246,3976,5896,1152,1336,6522,8504,1674,906,508
2019,12,대전광역시,동구,3214,3787,36567,3955,6283,1693,1383,6270,9036,1821,1141,598
2019,02,대전광역시,서구,1679,961,59569,4290,10060,3022,2703,9666,16762,4634,2030,782
2019,03,대전광역시,서구,3937,3155,67006,5106,11348,2664,2630,11279,19599,4660,2077,783
2019,04,대전광역시,서구,2773,1723,58504,4728,9776,2078,2436,10182,17086,4241,1752,567
2019,05,대전광역시,서구,2698,1689,55011,4435,8847,2707,2407,9026,15969,4369,1696,473
2019,06,대전광역시,서구,2213,1372,59810,4613,9731,2339,2541,10406,17385,4589,1959,524
2019,07,대전광역시,서구,2140,1408,67777,5042,10570,4335,3182,11066,19132,4782,2317,554
2019,08,대전광역시,서구,2171,1241,70198,5280,11660,3908,2879,11891,20294,4917,2241,571
