SRLNUM,MRHST_NM,MRHST_LA,MRHST_LO,MRHST_CTPRVN_CD,MRHST_CTPRVN_NM,MRHST_SIGNGU_CD,MRHST_SIGNGU_NM,MRHST_ADSTRD_CD,MRHST_ADSTRD_NM,MRHST_FLAG_CD,MRHST_FLAG_CD_NM
3145,이마트24 범일점,35.1377687,129.0589148,21,부산광역시,21030,동구,2103071,범일1동,B,급식카드가맹점
3146,이마트24 부경대점,35.1357354,129.1039874,21,부산광역시,21070,남구,2107070,대연1동,B,급식카드가맹점
3147,이마트24 부산강서점,35.1128015,128.8857292,21,부산광역시,21120,강서구,2112056,녹산동,B,급식카드가맹점
3148,이마트24 부산개금백병원점,35.1455173,129.0208609,21,부산광역시,21050,부산진구,2105074,개금1동,B,급식카드가맹점
3149,이마트24 부산개금점,35.1529160,129.0216741,21,부산광역시,21050,부산진구,2105074,개금1동,B,급식카드가맹점
3150,이마트24 부산거제점,35.1826840,129.0710297,21,부산광역시,21130,연제구,2113051,거제1동,B,급식카드가맹점
3151,이마트24 부산광안로점,35.1600287,129.1159340,21,부산광역시,21140,수영구,2114056,광안1동,B,급식카드가맹점
3152,이마트24 부산괴정점,35.0989239,128.9926666,21,부산광역시,21100,사하구,2110051,괴정1동,B,급식카드가맹점
3153,이마트24 부산구평점,35.0858036,128.9854838,21,부산광역시,21100,사하구,2110064,구평동,B,급식카드가맹점
3154,이마트24 부산국제금융점,35.1467939,129.0657506,21,부산광역시,21070,남구,2107066,문현1동,B,급식카드가맹점
3155,이마트24 부산금사역점,35.2157637,129.1156676,21,부산광역시,21110,금정구,2111073,금사회동동,B,급식카드가맹점
3156,이마트24 부산금샘점,35.2273047,129.0780097,21,부산광역시,21110,금정구,2111061,장전1동,B,급식카드가맹점
3157,이마트24 부산기장고점,35.2402829,129.2104976,21,부산광역시,21310,기장군,2131011,기장읍,B,급식카드가맹점
3158,이마트24 부산노포역점,35.2839449,129.0942424,21,부산광역시,21110,금정구,2111067,청룡노포동,B,급식카드가맹점
3159,이마트24 부산다대포점,35.0515500,128.9711130,21,부산광역시,21100,사하구,2110062,다대1동,B,급식카드가맹점
3160,이마트24 부산당감점,35.1570650,129.0472905,21,부산광역시,21050,부산진구,2105080,당감제1동,B,급식카드가맹점
3161,이마트24 부산대원룸점,35.2353632,129.0860194,21,부산광역시,21110,금정구,2111061,장전1동,B,급식카드가맹점
3162,이마트24 부산대저점,35.1731702,128.9513288,21,부산광역시,21120,강서구,2112052,대저2동,B,급식카드가맹점
3163,이마트24 부산대학교점,35.2301263,129.0849361,21,부산광역시,21110,금정구,2111061,장전1동,B,급식카드가맹점
3164,이마트24 부산동래점,35.2048778,129.0762810,21,부산광역시,21060,동래구,2106055,온천1동,B,급식카드가맹점
3165,이마트24 부산동아대점,35.1121424,128.9659922,21,부산광역시,21100,사하구,2110056,하단1동,B,급식카드가맹점
3166,이마트24 부산모덕점,35.1810932,128.9854928,21,부산광역시,21150,사상구,2115055,덕포1동,B,급식카드가맹점
3167,이마트24 부산문현점,35.1435329,129.0761098,21,부산광역시,21070,남구,2107066,문현1동,B,급식카드가맹점
3168,이마트24 부산백병원점,35.1743048,129.1818111,21,부산광역시,21090,해운대구,2109066,좌1동,B,급식카드가맹점
3169,이마트24 부산보수점,35.1038091,129.0217256,21,부산광역시,21010,중구,2101054,보수동,B,급식카드가맹점
3170,이마트24 부산보훈병원점,35.1533821,129.0065750,21,부산광역시,21150,사상구,2115060,주례1동,B,급식카드가맹점
3171,이마트24 부산부곡점,35.2230134,129.0916474,21,부산광역시,21110,금정구,2111058,부곡2동,B,급식카드가맹점
3172,이마트24 부산비프광장점,35.0983193,129.0267784,21,부산광역시,21010,중구,2101058,남포동,B,급식카드가맹점
3173,이마트24 부산사이먼점,35.3238110,129.2349663,21,부산광역시,21310,기장군,2131012,장안읍,B,급식카드가맹점
3174,이마트24 부산서대신점,35.1091413,129.0159195,21,부산광역시,21020,서구,2102054,서대신1동,B,급식카드가맹점
3175,이마트24 부산송도점,35.0781078,129.0205582,21,부산광역시,21020,서구,2102068,암남동,B,급식카드가맹점
3176,이마트24 부산숙등역점,35.2122279,129.0145088,21,부산광역시,21080,북구,2108056,덕천1동,B,급식카드가맹점
3177,이마트24 부산시청역점,35.1818831,129.0786858,21,부산광역시,21130,연제구,2113055,연산1동,B,급식카드가맹점
3178,이마트24 부산신선대점,35.1106846,129.0882521,21,부산광역시,21070,남구,2107062,감만1동,B,급식카드가맹점
3179,이마트24 부산신평점,35.0982066,128.9599117,21,부산광역시,21100,사하구,2110058,신평1동,B,급식카드가맹점
3180,이마트24 부산신호점,35.0832154,128.8808600,21,부산광역시,21120,강서구,2112056,녹산동,B,급식카드가맹점
3181,이마트24 부산연제점,35.1827680,129.0780192,21,부산광역시,21130,연제구,2113055,연산1동,B,급식카드가맹점
3182,이마트24 부산영주점,35.1109955,129.0352431,21,부산광역시,21010,중구,2101059,영주1동,B,급식카드가맹점
3183,이마트24 부산예술대점,35.1392577,129.0890846,21,부산광역시,21070,남구,2107070,대연1동,B,급식카드가맹점
3184,이마트24 부산외대원룸점,35.2612841,129.0865516,21,부산광역시,21110,금정구,2111069,구서1동,B,급식카드가맹점
3185,이마트24 부산용호점,35.1146564,129.1103931,21,부산광역시,21070,남구,2107057,용호1동,B,급식카드가맹점
3186,이마트24 부산재송점,35.1862985,129.1257184,21,부산광역시,21090,해운대구,2109064,재송1동,B,급식카드가맹점
3187,이마트24 부산좌동점,35.1751226,129.1763104,21,부산광역시,21090,해운대구,2109066,좌1동,B,급식카드가맹점
3188,이마트24 부산주례점,35.1493259,129.0112674,21,부산광역시,21150,사상구,2115060,주례1동,B,급식카드가맹점
3189,이마트24 부산중앙역점,35.1026027,129.0367497,21,부산광역시,21010,중구,2101051,중앙동,B,급식카드가맹점
3190,이마트24 부산초량점,35.1233389,129.0434544,21,부산광역시,21030,동구,2103051,초량1동,B,급식카드가맹점
3191,이마트24 부산초장점,35.0933571,129.0189126,21,부산광역시,21020,서구,2102063,초장동,B,급식카드가맹점
3192,이마트24 부산토성점,35.0998189,129.0209550,21,부산광역시,21020,서구,2102064,충무동,B,급식카드가맹점
3193,이마트24 부산항대교점,35.0990622,129.0579639,21,부산광역시,21040,영도구,2104063,청학1동,B,급식카드가맹점
3194,이마트24 부산화전점,35.1037247,128.8867409,21,부산광역시,21120,강서구,2112056,녹산동,B,급식카드가맹점
3195,이마트24 북부면허시험장점,35.1781023,128.9829723,21,부산광역시,21150,사상구,2115055,덕포1동,B,급식카드가맹점
3196,이마트24 사상감전점,35.1539862,128.9900241,21,부산광역시,21150,사상구,2115065,감전동,B,급식카드가맹점
3197,이마트24 사상괘법점,35.1635269,128.9855341,21,부산광역시,21150,사상구,2115057,괘법동,B,급식카드가맹점
3198,이마트24 사상모라점,35.1887702,128.9856835,21,부산광역시,21150,사상구,2115052,모라1동,B,급식카드가맹점
3199,이마트24 사직랜드점,35.1977827,129.0651242,21,부산광역시,21060,동래구,2106058,사직1동,B,급식카드가맹점
3200,이마트24 사직자이점,35.1972692,129.0614635,21,부산광역시,21060,동래구,2106058,사직1동,B,급식카드가맹점
3201,이마트24 사하e편한점,35.0823715,128.9859911,21,부산광역시,21100,사하구,2110064,구평동,B,급식카드가맹점
3202,이마트24 사하국제점,35.1015585,128.9762032,21,부산광역시,21100,사하구,2110055,당리동,B,급식카드가맹점
3203,이마트24 사하당리점,35.1065751,128.9721788,21,부산광역시,21100,사하구,2110055,당리동,B,급식카드가맹점
3204,이마트24 사하오렌지점,35.0802300,128.9756825,21,부산광역시,21100,사하구,2110061,장림2동,B,급식카드가맹점
3205,이마트24 서구토성점,35.0993513,129.0195323,21,부산광역시,21020,서구,2102061,아미동,B,급식카드가맹점
3206,이마트24 서동사랑점,35.2140107,129.1031526,21,부산광역시,21110,금정구,2111051,서1동,B,급식카드가맹점
3207,이마트24 서면비락점,35.1554650,129.0585068,21,부산광역시,21050,부산진구,2105052,부전2동,B,급식카드가맹점
3208,이마트24 서면삼한점,35.1585050,129.0620357,21,부산광역시,21050,부산진구,2105082,부전1동,B,급식카드가맹점
3209,이마트24 서면학원가점,35.1535775,129.0621264,21,부산광역시,21050,부산진구,2105052,부전2동,B,급식카드가맹점
3210,이마트24 석대IT타워점,35.2192069,129.1200941,21,부산광역시,21090,해운대구,2109072,반송1동,B,급식카드가맹점
3211,이마트24 센텀사이언스파크점,35.1740792,129.1265122,21,부산광역시,21090,해운대구,2109073,우1동,B,급식카드가맹점
3212,이마트24 센텀큐비점,35.1754930,129.1260006,21,부산광역시,21090,해운대구,2109064,재송1동,B,급식카드가맹점
3213,이마트24 센텀프리미어호텔점,35.1669371,129.1315947,21,부산광역시,21090,해운대구,2109073,우1동,B,급식카드가맹점
3214,이마트24 송도케이블카상부점,35.0611135,129.0200568,21,부산광역시,21020,서구,2102068,암남동,B,급식카드가맹점
3215,이마트24 송도케이블카하부점,35.0766433,129.0233986,21,부산광역시,21020,서구,2102068,암남동,B,급식카드가맹점
3216,이마트24 송도탑스빌점,35.0778693,129.0184834,21,부산광역시,21020,서구,2102068,암남동,B,급식카드가맹점
3331,잔치국수,35.3272709,129.2788468,21,부산광역시,21310,기장군,2131012,장안읍,B,급식카드가맹점
3217,이마트24 송상현광장점,35.1673818,129.0659793,21,부산광역시,21050,부산진구,2105082,부전1동,B,급식카드가맹점
3218,이마트24 송정해수욕장점,35.1809277,129.2041621,21,부산광역시,21090,해운대구,2109056,송정동,B,급식카드가맹점
3219,이마트24 수안금광타워점,35.1958206,129.0881941,21,부산광역시,21060,동래구,2106051,수민동,B,급식카드가맹점
3220,이마트24 수영광안점,35.1649527,129.1151555,21,부산광역시,21140,수영구,2114056,광안1동,B,급식카드가맹점
3221,이마트24 수영그린점,35.1615748,129.1106074,21,부산광역시,21140,수영구,2114056,광안1동,B,급식카드가맹점
3222,이마트24 수영동원점,35.1718687,129.1113785,21,부산광역시,21140,수영구,2114053,수영동,B,급식카드가맹점
3223,이마트24 수영번영로점,35.1679134,129.1111363,21,부산광역시,21140,수영구,2114056,광안1동,B,급식카드가맹점
3224,이마트24 수영블루점,35.1645949,129.1153568,21,부산광역시,21140,수영구,2114056,광안1동,B,급식카드가맹점
3225,이마트24 수영우성점,35.1730801,129.1175676,21,부산광역시,21140,수영구,2114053,수영동,B,급식카드가맹점
3226,이마트24 수영이편한점,35.1809100,129.1165198,21,부산광역시,21140,수영구,2114054,망미1동,B,급식카드가맹점
3227,이마트24 수정아르미나점,35.1258341,129.0353073,21,부산광역시,21030,동구,2103051,초량1동,B,급식카드가맹점
3228,이마트24 신세계센텀점,35.1688179,129.1295233,21,부산광역시,21090,해운대구,2109073,우1동,B,급식카드가맹점
3229,이마트24 신평한신점,35.0973258,128.9651671,21,부산광역시,21100,사하구,2110058,신평1동,B,급식카드가맹점
3230,이마트24 양정스마일점,35.1688729,129.0698729,21,부산광역시,21050,부산진구,2105056,양정1동,B,급식카드가맹점
3231,이마트24 양정연수로점,35.1752845,129.0780868,21,부산광역시,21050,부산진구,2105056,양정1동,B,급식카드가맹점
3232,이마트24 양정원룸점,35.1773145,129.0734271,21,부산광역시,21050,부산진구,2105056,양정1동,B,급식카드가맹점
3233,이마트24 양정이즈팰리스점,35.1741781,129.0729306,21,부산광역시,21050,부산진구,2105056,양정1동,B,급식카드가맹점
3234,이마트24 연산롯데캐슬점,35.1746611,129.0805019,21,부산광역시,21130,연제구,2113055,연산1동,B,급식카드가맹점
3235,이마트24 연산배산점,35.1744244,129.0937300,21,부산광역시,21130,연제구,2113055,연산1동,B,급식카드가맹점
3236,이마트24 연산원룸점,35.1827896,129.0810928,21,부산광역시,21130,연제구,2113055,연산1동,B,급식카드가맹점
3237,이마트24 연산유보라점,35.1826766,129.0834833,21,부산광역시,21130,연제구,2113055,연산1동,B,급식카드가맹점
3238,이마트24 연산중앙점,35.1803115,129.0812431,21,부산광역시,21130,연제구,2113055,연산1동,B,급식카드가맹점
3239,이마트24 연산토곡점,35.1840940,129.1068704,21,부산광역시,21130,연제구,2113055,연산1동,B,급식카드가맹점
3240,이마트24 연산파크점,35.1910855,129.0975155,21,부산광역시,21130,연제구,2113055,연산1동,B,급식카드가맹점
3241,이마트24 연산한양점,35.1883371,129.1043766,21,부산광역시,21130,연제구,2113055,연산1동,B,급식카드가맹점
3242,이마트24 연제대성점,35.1885662,129.0766810,21,부산광역시,21130,연제구,2113051,거제1동,B,급식카드가맹점
3243,이마트24 연지동평로점,35.1714345,129.0519261,21,부산광역시,21050,부산진구,2105082,부전1동,B,급식카드가맹점
3244,이마트24 영도미라클점,35.0926042,129.0442772,21,부산광역시,21040,영도구,2104059,봉래1동,B,급식카드가맹점
3245,이마트24 영산대정문점,35.2235712,129.1522765,21,부산광역시,21090,해운대구,2109072,반송1동,B,급식카드가맹점
3246,이마트24 온천장점,35.2216190,129.0838550,21,부산광역시,21060,동래구,2106055,온천1동,B,급식카드가맹점
3247,이마트24 온천트레비앙점,35.2160407,129.0788327,21,부산광역시,21060,동래구,2106055,온천1동,B,급식카드가맹점
3248,이마트24 용호메트로점,35.1226645,129.1233692,21,부산광역시,21070,남구,2107057,용호1동,B,급식카드가맹점
3249,이마트24 용호쌍용점,35.1112746,129.1100277,21,부산광역시,21070,남구,2107057,용호1동,B,급식카드가맹점
3250,이마트24 인창대연병원점,35.1344941,129.0845940,21,부산광역시,21070,남구,2107070,대연1동,B,급식카드가맹점
3251,이마트24 장림골드점,35.0732202,128.9728153,21,부산광역시,21100,사하구,2110061,장림2동,B,급식카드가맹점
3252,이마트24 장안산단점,35.3359476,129.2637127,21,부산광역시,21310,기장군,2131012,장안읍,B,급식카드가맹점
3253,이마트24 장전역점,35.2376565,129.0909000,21,부산광역시,21110,금정구,2111058,부곡2동,B,급식카드가맹점
3254,이마트24 장전원룸점,35.2398432,129.0840028,21,부산광역시,21110,금정구,2111061,장전1동,B,급식카드가맹점
3255,이마트24 장전퀸즈점,35.2419558,129.0905885,21,부산광역시,21110,금정구,2111058,부곡2동,B,급식카드가맹점
3256,이마트24 재송에이스점,35.1916856,129.1319123,21,부산광역시,21090,해운대구,2109064,재송1동,B,급식카드가맹점
1,(주)만권 니뽕내뽕 부산대,35.2300631,129.0852394,21,부산광역시,21110,금정구,2111061,장전1동,B,급식카드가맹점
2,(주)백석익투스 엄마의 손,35.1788329,129.1219424,21,부산광역시,21090,해운대구,2109064,재송1동,B,급식카드가맹점
3257,이마트24 재송원룸점,35.1826145,129.1277417,21,부산광역시,21090,해운대구,2109064,재송1동,B,급식카드가맹점
3258,이마트24 전포메트로빌점,35.1573442,129.0649601,21,부산광역시,21050,부산진구,2105083,전포1동,B,급식카드가맹점
3259,이마트24 전포일산점,35.1565557,129.0713233,21,부산광역시,21050,부산진구,2105083,전포1동,B,급식카드가맹점
3260,이마트24 전포팰리스점,35.1532051,129.0657659,21,부산광역시,21050,부산진구,2105083,전포1동,B,급식카드가맹점
3261,이마트24 전포화신점,35.1599517,129.0713267,21,부산광역시,21050,부산진구,2105083,전포1동,B,급식카드가맹점
3262,이마트24 정관CGV점,35.3211949,129.1782764,21,부산광역시,21310,기장군,2131013,정관읍,B,급식카드가맹점
3263,이마트24 정관동일점,35.3301477,129.1656898,21,부산광역시,21310,기장군,2131013,정관읍,B,급식카드가맹점
3264,이마트24 정관드림점,35.3190230,129.1750523,21,부산광역시,21310,기장군,2131013,정관읍,B,급식카드가맹점
